0.19293		0.10000		0.30480		0.25960		0.00310		0.48331
0.21919		0.10000		0.30480		0.25960		0.00310		0.46034
0.25354		0.10000		0.30480		0.25960		0.00310		0.43715
0.29394		0.10000		0.30480		0.25960		0.00310		0.40652
0.34646		0.10000		0.30480		0.25960		0.00310		0.37333
0.41515		0.10000		0.30480		0.25960		0.00310		0.34249
0.49596		0.10000		0.30480		0.25960		0.00310		0.28633
0.59697		0.10000		0.30480		0.25960		0.00310		0.23272
0.10000		0.10000		0.30480		0.10000		0.00331		0.39388
0.10202		0.10000		0.30480		0.10000		0.00331		0.42366
0.10465		0.10000		0.30480		0.10000		0.00331		0.51237
0.10808		0.10000		0.30480		0.10000		0.00331		0.56087
0.11212		0.10000		0.30480		0.10000		0.00331		0.60916
0.11737		0.10000		0.30480		0.10000		0.00331		0.64703
0.12424		0.10000		0.30480		0.10000		0.00331		0.65000
0.13232		0.10000		0.30480		0.10000		0.00331		0.61022
0.14242		0.10000		0.30480		0.10000		0.00331		0.54619
0.15657		0.10000		0.30480		0.10000		0.00331		0.50386
0.17273		0.10000		0.30480		0.10000		0.00331		0.50407
0.19293		0.10000		0.30480		0.10000		0.00331		0.46961
0.21919		0.10000		0.30480		0.10000		0.00331		0.43515
0.25354		0.10000		0.30480		0.10000		0.00331		0.41409
0.29394		0.10000		0.30480		0.10000		0.00331		0.36091
0.34646		0.10000		0.30480		0.10000		0.00331		0.32113
0.41515		0.10000		0.30480		0.10000		0.00331		0.25178
0.49596		0.10000		0.30480		0.10000		0.00331		0.20392
0.12424		0.15405		0.30480		0.90000		0.00337		0.60505
0.13232		0.15405		0.30480		0.90000		0.00337		0.58102
0.14242		0.15405		0.30480		0.90000		0.00337		0.57846
0.15657		0.15405		0.30480		0.90000		0.00337		0.59463
0.17273		0.15405		0.30480		0.90000		0.00337		0.59484
0.19293		0.15405		0.30480		0.90000		0.00337		0.54953
0.21919		0.15405		0.30480		0.90000		0.00337		0.52571
0.25354		0.15405		0.30480		0.90000		0.00337		0.49103
0.29394		0.15405		0.30480		0.90000		0.00337		0.44572
0.34646		0.15405		0.30480		0.90000		0.00337		0.41360
0.41515		0.15405		0.30480		0.90000		0.00337		0.35510
0.49596		0.15405		0.30480		0.90000		0.00337		0.31511
0.59697		0.15405		0.30480		0.90000		0.00337		0.22427
0.73838		0.15405		0.30480		0.90000		0.00337		0.16811
0.10465		0.15405		0.30480		0.25960		0.00392		0.49293
0.10808		0.15405		0.30480		0.25960		0.00392		0.53866
0.11212		0.15405		0.30480		0.25960		0.00392		0.59525
0.11737		0.15405		0.30480		0.25960		0.00392		0.63035
0.12424		0.15405		0.30480		0.25960		0.00392		0.64141
0.13232		0.15405		0.30480		0.25960		0.00392		0.61482
0.14242		0.15405		0.30480		0.25960		0.00392		0.56440
0.15657		0.15405		0.30480		0.25960		0.00392		0.50058
0.17273		0.15405		0.30480		0.25960		0.00392		0.49825
0.19293		0.15405		0.30480		0.25960		0.00392		0.47442
0.21919		0.15405		0.30480		0.25960		0.00392		0.43464
0.25354		0.15405		0.30480		0.25960		0.00392		0.40550
0.29394		0.15405		0.30480		0.25960		0.00392		0.37359
0.34646		0.15405		0.30480		0.25960		0.00392		0.34189
0.41515		0.15405		0.30480		0.25960		0.00392		0.28871
0.49596		0.15405		0.30480		0.25960		0.00392		0.21936
0.59697		0.15405		0.30480		0.25960		0.00392		0.15810
0.10808		0.20811		0.30480		0.90000		0.00426		0.61446
0.11212		0.20811		0.30480		0.90000		0.00426		0.63339
0.11737		0.20811		0.30480		0.90000		0.00426		0.65254
0.12424		0.20811		0.30480		0.90000		0.00426		0.65551
0.13232		0.20811		0.30480		0.90000		0.00426		0.64509
0.14242		0.20811		0.30480		0.90000		0.00426		0.61595
0.15657		0.20811		0.30480		0.90000		0.00426		0.59212
0.17273		0.20811		0.30480		0.90000		0.00426		0.57106
0.19293		0.20811		0.30480		0.90000		0.00426		0.53915
0.21919		0.20811		0.30480		0.90000		0.00426		0.48576
0.25354		0.20811		0.30480		0.90000		0.00426		0.45917
0.29394		0.20811		0.30480		0.90000		0.00426		0.41386
0.34646		0.20811		0.30480		0.90000		0.00426		0.37131
0.41515		0.20811		0.30480		0.90000		0.00426		0.33940
0.49596		0.20811		0.30480		0.90000		0.00426		0.24559
0.10808		0.20811		0.30480		0.58081		0.00452		0.58457
0.11212		0.20811		0.30480		0.58081		0.00452		0.62754
0.11737		0.20811		0.30480		0.58081		0.00452		0.65711
0.12424		0.20811		0.30480		0.58081		0.00452		0.66519
0.13232		0.20811		0.30480		0.58081		0.00452		0.65200
0.14242		0.20811		0.30480		0.58081		0.00452		0.60946
0.15657		0.20811		0.30480		0.58081		0.00452		0.54798
0.17273		0.20811		0.30480		0.58081		0.00452		0.51884
0.19293		0.20811		0.30480		0.58081		0.00452		0.50544
0.21919		0.20811		0.30480		0.58081		0.00452		0.45757
0.25354		0.20811		0.30480		0.58081		0.00452		0.42566
0.29394		0.20811		0.30480		0.58081		0.00452		0.39631
0.34646		0.20811		0.30480		0.58081		0.00452		0.36163
0.41515		0.20811		0.30480		0.58081		0.00452		0.32164
0.49596		0.20811		0.30480		0.58081		0.00452		0.28697
0.10465		0.20811		0.30480		0.25960		0.00496		0.52401
0.10808		0.20811		0.30480		0.25960		0.00496		0.56996
0.11212		0.20811		0.30480		0.25960		0.00496		0.61590
0.11737		0.20811		0.30480		0.25960		0.00496		0.65122
0.12424		0.20811		0.30480		0.25960		0.00496		0.65675
0.13232		0.20811		0.30480		0.25960		0.00496		0.63037
0.14242		0.20811		0.30480		0.25960		0.00496		0.57698
0.15657		0.20811		0.30480		0.25960		0.00496		0.51273
0.17273		0.20811		0.30480		0.25960		0.00496		0.46487
0.19293		0.20811		0.30480		0.25960		0.00496		0.45700
0.21919		0.20811		0.30480		0.25960		0.00496		0.43062
0.25354		0.20811		0.30480		0.25960		0.00496		0.38531
0.29394		0.20811		0.30480		0.25960		0.00496		0.36404
0.34646		0.20811		0.30480		0.25960		0.00496		0.32681
0.41515		0.20811		0.30480		0.25960		0.00496		0.25469
0.10465		0.20811		0.30480		0.10000		0.00530		0.51988
0.10808		0.20811		0.30480		0.10000		0.00530		0.56838
0.11212		0.20811		0.30480		0.10000		0.00530		0.61412
0.11737		0.20811		0.30480		0.10000		0.00530		0.63858
0.12424		0.20811		0.30480		0.10000		0.00530		0.63879
0.13232		0.20811		0.30480		0.10000		0.00530		0.59901
0.14242		0.20811		0.30480		0.10000		0.00530		0.55647
0.15657		0.20811		0.30480		0.10000		0.00530		0.49797
0.17273		0.20811		0.30480		0.10000		0.00530		0.45542
0.19293		0.20811		0.30480		0.10000		0.00530		0.44500
0.21919		0.20811		0.30480		0.10000		0.00530		0.41330
0.25354		0.20811		0.30480		0.10000		0.00530		0.36012
0.29394		0.20811		0.30480		0.10000		0.00530		0.32289
0.34646		0.20811		0.30480		0.10000		0.00530		0.23483
0.10202		0.24414		0.30480		0.90000		0.00498		0.58959
0.10465		0.24414		0.30480		0.90000		0.00498		0.62745
0.10808		0.24414		0.30480		0.90000		0.00498		0.65724
0.11212		0.24414		0.30480		0.90000		0.00498		0.68149
0.11737		0.24414		0.30480		0.90000		0.00498		0.70063
0.12424		0.24414		0.30480		0.90000		0.00498		0.70361
0.13232		0.24414		0.30480		0.90000		0.00498		0.68787
0.14242		0.24414		0.30480		0.90000		0.00498		0.65341
0.15657		0.24414		0.30480		0.90000		0.00498		0.59491
0.17273		0.24414		0.30480		0.90000		0.00498		0.54704
0.19293		0.24414		0.30480		0.90000		0.00498		0.53386
0.21919		0.24414		0.30480		0.90000		0.00498		0.49131
0.25354		0.24414		0.30480		0.90000		0.00498		0.44366
0.29394		0.24414		0.30480		0.90000		0.00498		0.40643
0.34646		0.24414		0.30480		0.90000		0.00498		0.37197
0.41515		0.24414		0.30480		0.90000		0.00498		0.31879
0.49596		0.24414		0.30480		0.90000		0.00498		0.26008
0.59697		0.24414		0.30480		0.90000		0.00498		0.18562
0.10202		0.24414		0.30480		0.25960		0.00580		0.52892
0.10465		0.24414		0.30480		0.25960		0.00580		0.59912
0.10808		0.24414		0.30480		0.25960		0.00580		0.63720
0.11212		0.24414		0.30480		0.25960		0.00580		0.66996
0.11737		0.24414		0.30480		0.25960		0.00580		0.68910
0.12424		0.24414		0.30480		0.25960		0.00580		0.68166
0.13232		0.24414		0.30480		0.25960		0.00580		0.63911
0.14242		0.24414		0.30480		0.25960		0.00580		0.58848
0.15657		0.24414		0.30480		0.25960		0.00580		0.52190
0.17273		0.24414		0.30480		0.25960		0.00580		0.47404
0.19293		0.24414		0.30480		0.25960		0.00580		0.45851
0.21919		0.24414		0.30480		0.25960		0.00580		0.42681
0.25354		0.24414		0.30480		0.25960		0.00580		0.36555
0.29394		0.24414		0.30480		0.25960		0.00580		0.32024
0.14242		0.10000		0.22860		0.90000		0.00214		0.62680
0.15657		0.10000		0.22860		0.90000		0.00214		0.64786
0.17273		0.10000		0.22860		0.90000		0.00214		0.62892
0.19293		0.10000		0.22860		0.90000		0.00214		0.63126
0.21919		0.10000		0.22860		0.90000		0.00214		0.62020
0.25354		0.10000		0.22860		0.90000		0.00214		0.57744
0.29394		0.10000		0.22860		0.90000		0.00214		0.54511
0.34646		0.10000		0.22860		0.90000		0.00214		0.49703
0.41515		0.10000		0.22860		0.90000		0.00214		0.41152
0.49596		0.10000		0.22860		0.90000		0.00214		0.41386
0.59697		0.10000		0.22860		0.90000		0.00214		0.40301
0.73838		0.10000		0.22860		0.90000		0.00214		0.34685
0.90000		0.10000		0.22860		0.90000		0.00214		0.33600
0.10465		0.10000		0.22860		0.58081		0.00229		0.44377
0.10808		0.10000		0.22860		0.58081		0.00229		0.48886
0.11212		0.10000		0.22860		0.58081		0.00229		0.53396
0.11737		0.10000		0.22860		0.58081		0.00229		0.58459
0.12424		0.10000		0.22860		0.58081		0.00229		0.61373
0.13232		0.10000		0.22860		0.58081		0.00229		0.62990
0.14242		0.10000		0.22860		0.58081		0.00229		0.62182
0.15657		0.10000		0.22860		0.58081		0.00229		0.59799
0.17273		0.10000		0.22860		0.58081		0.00229		0.59267
0.19293		0.10000		0.22860		0.58081		0.00229		0.59267
0.21919		0.10000		0.22860		0.58081		0.00229		0.56332
0.25354		0.10000		0.22860		0.58081		0.00229		0.52609
0.29394		0.10000		0.22860		0.58081		0.00229		0.50482
0.34646		0.10000		0.22860		0.58081		0.00229		0.41973
0.10465		0.10000		0.22860		0.25960		0.00254		0.47599
0.10808		0.10000		0.22860		0.25960		0.00254		0.52939
0.11212		0.10000		0.22860		0.25960		0.00254		0.58534
0.11737		0.10000		0.22860		0.25960		0.00254		0.63873
0.12424		0.10000		0.22860		0.25960		0.00254		0.67064
0.13232		0.10000		0.22860		0.25960		0.00254		0.67553
0.14242		0.10000		0.22860		0.25960		0.00254		0.65341
0.15657		0.10000		0.22860		0.25960		0.00254		0.60448
0.17273		0.10000		0.22860		0.25960		0.00254		0.56640
0.19293		0.10000		0.22860		0.25960		0.00254		0.56045
0.21919		0.10000		0.22860		0.25960		0.00254		0.55194
0.25354		0.10000		0.22860		0.25960		0.00254		0.52726
0.29394		0.10000		0.22860		0.25960		0.00254		0.49982
0.34646		0.10000		0.22860		0.25960		0.00254		0.39963
0.10465		0.10000		0.22860		0.10000		0.00272		0.46621
0.10808		0.10000		0.22860		0.10000		0.00272		0.53088
0.11212		0.10000		0.22860		0.10000		0.00272		0.59555
0.11737		0.10000		0.22860		0.10000		0.00272		0.65490
0.12424		0.10000		0.22860		0.10000		0.00272		0.68170
0.13232		0.10000		0.22860		0.10000		0.00272		0.67893
0.14242		0.10000		0.22860		0.10000		0.00272		0.64086
0.15657		0.10000		0.22860		0.10000		0.00272		0.57321
0.17273		0.10000		0.22860		0.10000		0.00272		0.52705
0.19293		0.10000		0.22860		0.10000		0.00272		0.52684
0.21919		0.10000		0.22860		0.10000		0.00272		0.52684
0.25354		0.10000		0.22860		0.10000		0.00272		0.49684
0.29394		0.10000		0.22860		0.10000		0.00272		0.46429
0.34646		0.10000		0.22860		0.10000		0.00272		0.38580
0.10808		0.17207		0.22860		0.90000		0.00293		0.56238
0.11212		0.17207		0.22860		0.90000		0.00293		0.59153
0.11737		0.17207		0.22860		0.90000		0.00293		0.61003
0.12424		0.17207		0.22860		0.90000		0.00293		0.62833
0.13232		0.17207		0.22860		0.90000		0.00293		0.64407
0.14242		0.17207		0.22860		0.90000		0.00293		0.64109
0.15657		0.17207		0.22860		0.90000		0.00293		0.61939
0.17273		0.17207		0.22860		0.90000		0.00293		0.60025
0.19293		0.17207		0.22860		0.90000		0.00293		0.60259
0.21919		0.17207		0.22860		0.90000		0.00293		0.58365
0.25354		0.17207		0.22860		0.90000		0.00293		0.54047
0.29394		0.17207		0.22860		0.90000		0.00293		0.51345
0.34646		0.17207		0.22860		0.90000		0.00293		0.47027
0.41515		0.17207		0.22860		0.90000		0.00293		0.36838
0.49596		0.17207		0.22860		0.90000		0.00293		0.30647
0.10808		0.17207		0.22860		0.58081		0.00314		0.50231
0.11212		0.17207		0.22860		0.58081		0.00314		0.55336
0.11737		0.17207		0.22860		0.58081		0.00314		0.59910
0.12424		0.17207		0.22860		0.58081		0.00314		0.63420
0.13232		0.17207		0.22860		0.58081		0.00314		0.64505
0.14242		0.17207		0.22860		0.58081		0.00314		0.63994
0.15657		0.17207		0.22860		0.58081		0.00314		0.59718
0.17273		0.17207		0.22860		0.58081		0.00314		0.55166
0.19293		0.17207		0.22860		0.58081		0.00314		0.53571
0.21919		0.17207		0.22860		0.58081		0.00314		0.53315
0.25354		0.17207		0.22860		0.58081		0.00314		0.50103
0.29394		0.17207		0.22860		0.58081		0.00314		0.46359
0.34646		0.17207		0.22860		0.58081		0.00314		0.42615
0.10465		0.17207		0.22860		0.25960		0.00347		0.45647
0.10808		0.17207		0.22860		0.25960		0.00347		0.49922
0.11212		0.17207		0.22860		0.25960		0.00347		0.56325
0.11737		0.17207		0.22860		0.25960		0.00347		0.61133
0.12424		0.17207		0.22860		0.25960		0.00347		0.64579
0.13232		0.17207		0.22860		0.25960		0.00347		0.64813
0.14242		0.17207		0.22860		0.25960		0.00347		0.62920
0.15657		0.17207		0.22860		0.25960		0.00347		0.57772
0.17273		0.17207		0.22860		0.25960		0.00347		0.51305
0.19293		0.17207		0.22860		0.25960		0.00347		0.48327
0.21919		0.17207		0.22860		0.25960		0.00347		0.48816
0.25354		0.17207		0.22860		0.25960		0.00347		0.45838
0.29394		0.17207		0.22860		0.25960		0.00347		0.42860
0.34646		0.17207		0.22860		0.25960		0.00347		0.37733
0.10465		0.17207		0.22860		0.10000		0.00372		0.45668
0.10808		0.17207		0.22860		0.10000		0.00372		0.52624
0.11212		0.17207		0.22860		0.10000		0.00372		0.59559
0.11737		0.17207		0.22860		0.10000		0.00372		0.64622
0.12424		0.17207		0.22860		0.10000		0.00372		0.67281
0.13232		0.17207		0.22860		0.10000		0.00372		0.67281
0.14242		0.17207		0.22860		0.10000		0.00372		0.63813
0.15657		0.17207		0.22860		0.10000		0.00372		0.57687
0.17273		0.17207		0.22860		0.10000		0.00372		0.51816
0.19293		0.17207		0.22860		0.10000		0.00372		0.48348
0.21919		0.17207		0.22860		0.10000		0.00372		0.48603
0.25354		0.17207		0.22860		0.10000		0.00372		0.46476
0.29394		0.17207		0.22860		0.10000		0.00372		0.41669
0.34646		0.17207		0.22860		0.10000		0.00372		0.35010
0.11212		0.24414		0.22860		0.90000		0.00401		0.59731
0.11737		0.24414		0.22860		0.90000		0.00401		0.64581
0.12424		0.24414		0.22860		0.90000		0.00401		0.68091
0.13232		0.24414		0.22860		0.90000		0.00401		0.70261
0.14242		0.24414		0.22860		0.90000		0.00401		0.70282
0.15657		0.24414		0.22860		0.90000		0.00401		0.65496
0.17273		0.24414		0.22860		0.90000		0.00401		0.58582
0.19293		0.24414		0.22860		0.90000		0.00401		0.54583
0.21919		0.24414		0.22860		0.90000		0.00401		0.54094
0.25354		0.24414		0.22860		0.90000		0.00401		0.49031
0.29394		0.24414		0.22860		0.90000		0.00401		0.47733
0.34646		0.24414		0.22860		0.90000		0.00401		0.42415
0.41515		0.24414		0.22860		0.90000		0.00401		0.30141
0.49596		0.24414		0.22860		0.90000		0.00401		0.30694
0.59697		0.24414		0.22860		0.90000		0.00401		0.33140
0.73838		0.24414		0.22860		0.90000		0.00401		0.29971
0.90000		0.24414		0.22860		0.90000		0.00401		0.23312
0.10808		0.24414		0.22860		0.58081		0.00429		0.52320
0.11212		0.24414		0.22860		0.58081		0.00429		0.60914
0.11737		0.24414		0.22860		0.58081		0.00429		0.66551
0.12424		0.24414		0.22860		0.58081		0.00429		0.70593
0.13232		0.24414		0.22860		0.58081		0.00429		0.71167
0.14242		0.24414		0.22860		0.58081		0.00429		0.69317
0.15657		0.24414		0.22860		0.58081		0.00429		0.62935
0.17273		0.24414		0.22860		0.58081		0.00429		0.54404
0.19293		0.24414		0.22860		0.58081		0.00429		0.50427
0.21919		0.24414		0.22860		0.58081		0.00429		0.50448
0.25354		0.24414		0.22860		0.58081		0.00429		0.46746
0.29394		0.24414		0.22860		0.58081		0.00429		0.45427
0.34646		0.24414		0.22860		0.58081		0.00429		0.39301
0.41515		0.24414		0.22860		0.58081		0.00429		0.29452
0.10465		0.24414		0.22860		0.25960		0.00474		0.50097
0.10808		0.24414		0.22860		0.25960		0.00474		0.53607
0.11212		0.24414		0.22860		0.25960		0.00474		0.60329
0.11737		0.24414		0.22860		0.25960		0.00474		0.65732
0.12424		0.24414		0.22860		0.25960		0.00474		0.67625
0.13232		0.24414		0.22860		0.25960		0.00474		0.66562
0.14242		0.24414		0.22860		0.25960		0.00474		0.63094
0.15657		0.24414		0.22860		0.25960		0.00474		0.56670
0.17273		0.24414		0.22860		0.25960		0.00474		0.48884
0.19293		0.24414		0.22860		0.25960		0.00474		0.44608
0.21919		0.24414		0.22860		0.25960		0.00474		0.46246
0.25354		0.24414		0.22860		0.25960		0.00474		0.43566
0.29394		0.24414		0.22860		0.25960		0.00474		0.40354
0.34646		0.24414		0.22860		0.25960		0.00474		0.33121
0.41515		0.24414		0.22860		0.25960		0.00474		0.30739
0.10202		0.24414		0.22860		0.10000		0.00509		0.45757
0.10465		0.24414		0.22860		0.10000		0.00509		0.53032
0.10808		0.24414		0.22860		0.10000		0.00509		0.58436
0.11212		0.24414		0.22860		0.10000		0.00509		0.64371
0.11737		0.24414		0.22860		0.10000		0.00509		0.67370
0.12424		0.24414		0.22860		0.10000		0.00509		0.68476
0.13232		0.24414		0.22860		0.10000		0.00509		0.66349
0.14242		0.24414		0.22860		0.10000		0.00509		0.62626
0.15657		0.24414		0.22860		0.10000		0.00509		0.56479
0.17273		0.24414		0.22860		0.10000		0.00509		0.49799
0.19293		0.24414		0.22860		0.10000		0.00509		0.45800
0.21919		0.24414		0.22860		0.10000		0.00509		0.45842
0.25354		0.24414		0.22860		0.10000		0.00509		0.42928
0.29394		0.24414		0.22860		0.10000		0.00509		0.36780
0.34646		0.24414		0.22860		0.10000		0.00509		0.29824
0.10808		0.29099		0.22860		0.90000		0.00519		0.61735
0.11212		0.29099		0.22860		0.90000		0.00519		0.66372
0.11737		0.29099		0.22860		0.90000		0.00519		0.70457
0.12424		0.29099		0.22860		0.90000		0.00519		0.74031
0.13232		0.29099		0.22860		0.90000		0.00519		0.75137
0.14242		0.29099		0.22860		0.90000		0.00519		0.73818
0.15657		0.29099		0.22860		0.90000		0.00519		0.67606
0.17273		0.29099		0.22860		0.90000		0.00519		0.57885
0.19293		0.29099		0.22860		0.90000		0.00519		0.53311
0.21919		0.29099		0.22860		0.90000		0.00519		0.51992
0.25354		0.29099		0.22860		0.90000		0.00519		0.46057
0.29394		0.29099		0.22860		0.90000		0.00519		0.41207
0.34646		0.29099		0.22860		0.90000		0.00519		0.38803
0.41515		0.29099		0.22860		0.90000		0.00519		0.34506
0.49596		0.29099		0.22860		0.90000		0.00519		0.26954
0.10202		0.29099		0.22860		0.25960		0.00614		0.60269
0.10465		0.29099		0.22860		0.25960		0.00614		0.65970
0.10808		0.29099		0.22860		0.25960		0.00614		0.69225
0.11212		0.29099		0.22860		0.25960		0.00614		0.71416
0.11737		0.29099		0.22860		0.25960		0.00614		0.70906
0.12424		0.29099		0.22860		0.25960		0.00614		0.65545
0.13232		0.29099		0.22860		0.25960		0.00614		0.57227
0.14242		0.29099		0.22860		0.25960		0.00614		0.57525
0.15657		0.29099		0.22860		0.25960		0.00614		0.51909
0.17273		0.29099		0.22860		0.25960		0.00614		0.40911
0.19293		0.29099		0.22860		0.25960		0.00614		0.37167
0.21919		0.29099		0.22860		0.25960		0.00614		0.42039
0.25354		0.29099		0.22860		0.25960		0.00614		0.36423
0.29394		0.29099		0.22860		0.25960		0.00614		0.35380
0.34646		0.29099		0.22860		0.25960		0.00614		0.29488
0.10000		0.36306		0.22860		0.90000		0.01044		0.85258
0.10202		0.36306		0.22860		0.90000		0.01044		0.87726
0.10465		0.36306		0.22860		0.90000		0.01044		0.87492
0.10808		0.36306		0.22860		0.90000		0.01044		0.86705
0.11212		0.36306		0.22860		0.90000		0.01044		0.81089
0.11737		0.36306		0.22860		0.90000		0.01044		0.74643
0.12424		0.36306		0.22860		0.90000		0.01044		0.68219
0.13232		0.36306		0.22860		0.90000		0.01044		0.59901
0.14242		0.36306		0.22860		0.90000		0.01044		0.61008
0.15657		0.36306		0.22860		0.90000		0.01044		0.57540
0.17273		0.36306		0.22860		0.90000		0.01044		0.51116
0.19293		0.36306		0.22860		0.90000		0.01044		0.49797
0.21919		0.36306		0.22860		0.90000		0.01044		0.46329
0.25354		0.36306		0.22860		0.90000		0.01044		0.43670
0.29394		0.36306		0.22860		0.90000		0.01044		0.35353
0.34646		0.36306		0.22860		0.90000		0.01044		0.36459
0.10000		0.36306		0.22860		0.58081		0.01117		0.77762
0.10202		0.36306		0.22860		0.58081		0.01117		0.80208
0.10465		0.36306		0.22860		0.58081		0.01117		0.79995
0.10808		0.36306		0.22860		0.58081		0.01117		0.79230
0.11212		0.36306		0.22860		0.58081		0.01117		0.73380
0.11737		0.36306		0.22860		0.58081		0.01117		0.68615
0.12424		0.36306		0.22860		0.58081		0.01117		0.63318
0.13232		0.36306		0.22860		0.58081		0.01117		0.56404
0.14242		0.36306		0.22860		0.58081		0.01117		0.57532
0.15657		0.36306		0.22860		0.58081		0.01117		0.52490
0.17273		0.36306		0.22860		0.58081		0.01117		0.46108
0.19293		0.36306		0.22860		0.58081		0.01117		0.43215
0.21919		0.36306		0.22860		0.58081		0.01117		0.39258
0.25354		0.36306		0.22860		0.58081		0.01117		0.39577
0.29394		0.36306		0.22860		0.58081		0.01117		0.30771
0.34646		0.36306		0.22860		0.58081		0.01117		0.27346
0.10000		0.36306		0.22860		0.25960		0.01235		0.68732
0.10202		0.36306		0.22860		0.25960		0.01235		0.70646
0.10465		0.36306		0.22860		0.25960		0.01235		0.71199
0.10808		0.36306		0.22860		0.25960		0.01235		0.70965
0.11212		0.36306		0.22860		0.25960		0.01235		0.67264
0.11737		0.36306		0.22860		0.25960		0.01235		0.64349
0.12424		0.36306		0.22860		0.25960		0.01235		0.58755
0.13232		0.36306		0.22860		0.25960		0.01235		0.50756
0.14242		0.36306		0.22860		0.25960		0.01235		0.52139
0.15657		0.36306		0.22860		0.25960		0.01235		0.47608
0.17273		0.36306		0.22860		0.25960		0.01235		0.40694
0.19293		0.36306		0.22860		0.25960		0.01235		0.38035
0.21919		0.36306		0.22860		0.25960		0.01235		0.33249
0.25354		0.36306		0.22860		0.25960		0.01235		0.32760
0.29394		0.36306		0.22860		0.25960		0.01235		0.28250
0.34646		0.36306		0.22860		0.25960		0.01235		0.25867
0.10000		0.36306		0.22860		0.10000		0.01327		0.63818
0.10202		0.36306		0.22860		0.10000		0.01327		0.66817
0.10465		0.36306		0.22860		0.10000		0.01327		0.67136
0.10808		0.36306		0.22860		0.10000		0.01327		0.67200
0.11212		0.36306		0.22860		0.10000		0.01327		0.62733
0.11737		0.36306		0.22860		0.10000		0.01327		0.58521
0.12424		0.36306		0.22860		0.10000		0.01327		0.52182
0.13232		0.36306		0.22860		0.10000		0.01327		0.43438
0.14242		0.36306		0.22860		0.10000		0.01327		0.46438
0.15657		0.36306		0.22860		0.10000		0.01327		0.43311
0.17273		0.36306		0.22860		0.10000		0.01327		0.35376
0.19293		0.36306		0.22860		0.10000		0.01327		0.34100
0.21919		0.36306		0.22860		0.10000		0.01327		0.30951
0.25354		0.36306		0.22860		0.10000		0.01327		0.29696
0.29394		0.36306		0.22860		0.10000		0.01327		0.26271
0.34646		0.36306		0.22860		0.10000		0.01327		0.25548
0.12424		0.10000		0.15240		0.90000		0.00160		0.57729
0.13232		0.10000		0.15240		0.90000		0.00160		0.60899
0.14242		0.10000		0.15240		0.90000		0.00160		0.64345
0.15657		0.10000		0.15240		0.90000		0.00160		0.65919
0.17273		0.10000		0.15240		0.90000		0.00160		0.63750
0.19293		0.10000		0.15240		0.90000		0.00160		0.62643
0.21919		0.10000		0.15240		0.90000		0.00160		0.65302
0.25354		0.10000		0.15240		0.90000		0.00160		0.64196
0.29394		0.10000		0.15240		0.90000		0.00160		0.59091
0.34646		0.10000		0.15240		0.90000		0.00160		0.56900
0.41515		0.10000		0.15240		0.90000		0.00160		0.50731
0.49596		0.10000		0.15240		0.90000		0.00160		0.45881
